"logrank_p_reject","wlr_fh00_p_reject","wlr_fh01_p_reject","wlr_fh11_p_reject","wlr_fh10_p_reject","maxcombo_p_reject","cox_p_reject","rmst6_p_reject","rmst12_p_reject","cox_hr_bias","cox_hr_mse","rmst6_bias","rmst6_mse","rmst12_bias","rmst12_mse","mile6_bias","mile12_bias","replications","n_total","lambda0","cens_prop","prev","hr_overall","rel","hr_pos","hr_neg","true_hr_mix","true_rmst6","true_rmst12","true_mile6","true_mile12"
0.045,0.045,0.08,0.04,0.045,0.035,0.045,0.05,0.05,-0.00863993405156294,0.0129817185784348,-0.00859401630778558,0.0577575615436422,-0.0105173048720651,0.233974257083925,0.00106571303057335,-0.00175912535868422,200,300,0.115524530093324,0,0.3,1,0.8,0.8,1.08571428571429,1,0.00504114039168435,0.0251666400381474,0.0021160091467135,0.00435661404576826
0.035,0.035,0.05,0.02,0.07,0.03,0.035,0.06,0.08,0.00172124135151963,0.0149643483578608,-0.00830841248067348,0.0188323766410261,-0.0177561427918863,0.14542722228082,-0.0018105178591048,-0.00226127465485054,200,300,0.0192540883488874,0.1,0.3,1,0.8,0.8,1.08571428571429,1,0.000210544404896318,0.00155082480101676,0.000102365039597707,0.000366422804085942
0.045,0.045,0.045,0.04,0.04,0.03,0.045,0.075,0.06,-0.00723795785953718,0.0144495591933833,0.0165702343959096,0.0439365460557349,0.0487538308073183,0.253953927092211,0.00241980272246568,0.00376609382168998,200,300,0.0577622650466621,0.1,0.3,1,0.8,0.8,1.08571428571429,1,0.00160718055399478,0.0100822807833687,0.000737830701868947,0.0021160091467135
0.08,0.08,0.08,0.08,0.04,0.05,0.08,0.045,0.05,-0.0107157708034738,0.0177409905125385,-0.000370657344954974,0.0556248567626935,-0.00729823152910983,0.274283456064224,-0.00172497887417035,0.00134194150635152,200,300,0.115524530093324,0.1,0.3,1,0.8,0.8,1.08571428571429,1,0.00504114039168435,0.0251666400381474,0.0021160091467135,0.00435661404576826
0.055,0.055,0.055,0.065,0.05,0.035,0.05,0.055,0.065,-0.0077137441945821,0.0205204872849357,-0.0124661585437179,0.0163009663978605,-0.0323687264998328,0.121415410052352,-0.00278600936603352,-0.00373990451719888,200,300,0.0192540883488874,0.3,0.3,1,0.8,0.8,1.08571428571429,1,0.000210544404896318,0.00155082480101676,0.000102365039597707,0.000366422804085942
0.02,0.02,0.06,0.045,0.02,0.02,0.02,0.04,0.02,-0.00424988327473166,0.0163246086244736,0.0183998274953973,0.0351012299212414,0.0443315609390528,0.202761555826685,0.00396954061652518,0.00295637250754791,200,300,0.0577622650466621,0.3,0.3,1,0.8,0.8,1.08571428571429,1,0.00160718055399478,0.0100822807833687,0.000737830701868947,0.0021160091467135
0.055,0.055,0.065,0.06,0.055,0.045,0.055,0.06,0.06,-0.000159979269693502,0.0213231082610724,-0.00107208496364285,0.0693070838549721,-0.0154479853309582,0.31715345741982,-0.0026863418573496,0.00316379338899523,200,300,0.115524530093324,0.3,0.3,1,0.8,0.8,1.08571428571429,1,0.00504114039168435,0.0251666400381474,0.0021160091467135,0.00435661404576826
0.055,0.055,0.07,0.065,0.04,0.04,0.055,0.045,0.05,-0.030986323118864,0.0137624282187778,-0.00789360654613316,0.0149875943818142,-0.0179877887422723,0.110684820402612,-0.00159657169658222,-0.00077104873681514,200,300,0.0192540883488874,0,0.5,1,0.8,0.8,1.2,1,0.000489666639341912,0.0035952297820252,0.000237807786831135,0.000847563714893695
0.04,0.04,0.075,0.045,0.045,0.03,0.04,0.075,0.045,-0.0221011516211314,0.0138788762131969,-0.00783606219165852,0.0414677060784663,-0.0220030694749093,0.241507147719501,-0.00348447119193688,-0.0027856001985713,200,300,0.0577622650466621,0,0.5,1,0.8,0.8,1.2,1,0.00371417927468443,0.0230899886339859,0.00169933813427559,0.00481222957328986
0.075,0.075,0.08,0.06,0.065,0.04,0.075,0.1,0.065,-0.0447347241780464,0.0143226980331924,0.0201391380247023,0.0744762789529488,0.0318198418087974,0.29908889890591,-0.001332665153862,0.00322726489897368,200,300,0.115524530093324,0,0.5,1,0.8,0.8,1.2,1,0.011544994316993,0.0566977803821764,0.00481222957328986,0.0096707742535117
0.065,0.065,0.07,0.055,0.035,0.03,0.065,0.045,0.035,-0.0316419745793532,0.0146632612488322,0.00512895191639853,0.0167407618617017,-0.00288777571865334,0.11885900176893,-0.000236481880971476,-0.00430685729949884,200,300,0.0192540883488874,0.1,0.5,1,0.8,0.8,1.2,1,0.000489666639341912,0.0035952297820252,0.000237807786831135,0.000847563714893695
0.08,0.08,0.065,0.07,0.05,0.05,0.08,0.075,0.065,-0.0452312845937261,0.0155803602593844,0.012404303063036,0.0432010427148746,0.0505123907505089,0.269847529850437,0.00305066204055731,0.00946596791316005,200,300,0.0577622650466621,0.1,0.5,1,0.8,0.8,1.2,1,0.00371417927468443,0.0230899886339859,0.00169933813427559,0.00481222957328986
0.04,0.04,0.085,0.055,0.04,0.03,0.04,0.06,0.035,-0.0252925147897525,0.0142526260050856,-0.0116790378731071,0.0555308708522415,-0.0220031310710722,0.221439336876669,-0.00262811186069661,-0.00359430983066716,200,300,0.115524530093324,0.1,0.5,1,0.8,0.8,1.2,1,0.011544994316993,0.0566977803821764,0.00481222957328986,0.0096707742535117
0.075,0.075,0.045,0.055,0.08,0.045,0.075,0.045,0.05,-0.0250032740780155,0.0176994732227799,0.0185817229821491,0.0159824394276059,0.0497363313698652,0.125011147614641,0.0059914360659224,0.00511079861495024,200,300,0.0192540883488874,0.3,0.5,1,0.8,0.8,1.2,1,0.000489666639341912,0.0035952297820252,0.000237807786831135,0.000847563714893695
0.06,0.06,0.065,0.04,0.05,0.025,0.055,0.055,0.065,-0.0198351486814547,0.0167022206705359,0.0279463472945101,0.0409790981185664,0.0476844971102916,0.226286194556532,0.0060043386702907,0.00321575920675252,200,300,0.0577622650466621,0.3,0.5,1,0.8,0.8,1.2,1,0.00371417927468443,0.0230899886339859,0.00169933813427559,0.00481222957328986
0.055,0.055,0.075,0.045,0.055,0.04,0.055,0.06,0.04,-0.011020031745276,0.0200825930553217,-0.0107316862151079,0.0709570592292705,-0.0216783443956321,0.29756724804987,-0.00294766840891164,-0.000378614536109851,200,300,0.115524530093324,0.3,0.5,1,0.8,0.8,1.2,1,0.011544994316993,0.0566977803821764,0.00481222957328986,0.0096707742535117
0.165,0.165,0.135,0.11,0.1,0.1,0.165,0.04,0.045,0.0039209909368318,0.0109800728069505,-0.0133981095956892,0.0149836279953827,-0.0344082429287011,0.0964093242550136,-0.00242004202237547,-0.00267250258481069,200,300,0.0192540883488874,0,0.1,0.9,0.8,0.72,0.92,0.9,0.0322677520632402,0.120253420380415,0.0103735289965156,0.0186308921960289
0.105,0.105,0.14,0.115,0.085,0.06,0.105,0.07,0.08,0.00731582841661978,0.0100023605946163,-0.0053594359611746,0.0369249466524567,-0.0422127719142634,0.212138784458122,-0.00279420084755811,-0.00633293615306661,200,300,0.0577622650466621,0,0.1,0.9,0.8,0.72,0.92,0.9,0.0840865112761362,0.273724991469502,0.0250973095736422,0.0363678624723736
0.145,0.145,0.13,0.13,0.115,0.095,0.145,0.065,0.095,-0.00465612352079508,0.00869839987953091,-0.00456486756317462,0.0481173718529102,0.000982249138186142,0.212862361120587,0.00178870303573954,0.0016559897282223,200,300,0.115524530093324,0,0.1,0.9,0.8,0.72,0.92,0.9,0.136862495734751,0.369707483166559,0.0363678624723736,0.038246336498527
0.13,0.13,0.1,0.12,0.095,0.07,0.125,0.03,0.035,0.0095681961816007,0.0102646395451025,-0.000853789895968786,0.0133776451225765,-0.000553784610597745,0.0869536943978813,-0.00126830888293493,0.000459048112590167,200,300,0.0192540883488874,0.1,0.1,0.9,0.8,0.72,0.92,0.9,0.0322677520632402,0.120253420380415,0.0103735289965156,0.0186308921960289
0.155,0.155,0.13,0.16,0.12,0.135,0.155,0.04,0.12,-0.00730618465555539,0.0123699416420111,-0.00987526922624013,0.0359738634579274,0.0100558546576836,0.219279094676519,0.00123230841862179,0.00465096441578008,200,300,0.0577622650466621,0.1,0.1,0.9,0.8,0.72,0.92,0.9,0.0840865112761362,0.273724991469502,0.0250973095736422,0.0363678624723736
0.12,0.12,0.1,0.08,0.105,0.04,0.12,0.07,0.09,0.0119665770481239,0.0109334270759675,-0.0188864371351235,0.0580081957103385,-0.0539344803674043,0.242626919644901,-0.0065207041986862,-0.00481843776655176,200,300,0.115524530093324,0.1,0.1,0.9,0.8,0.72,0.92,0.9,0.136862495734751,0.369707483166559,0.0363678624723736,0.038246336498527
0.155,0.155,0.13,0.145,0.11,0.11,0.155,0.03,0.05,0.00574694224009317,0.0176914621766951,-0.00219455164458411,0.011295267995669,-0.0125237542609508,0.0941735464012869,-0.000907442806895458,-0.00250164040021053,200,300,0.0192540883488874,0.3,0.1,0.9,0.8,0.72,0.92,0.9,0.0322677520632402,0.120253420380415,0.0103735289965156,0.0186308921960289
0.075,0.075,0.08,0.075,0.055,0.06,0.065,0.075,0.075,0.0174002925833155,0.0150693563326535,-0.011959613973799,0.0391236252059348,-0.0425464208703431,0.232948118149569,-0.00175651704611826,-0.0059226048358878,200,300,0.0577622650466621,0.3,0.1,0.9,0.8,0.72,0.92,0.9,0.0840865112761362,0.273724991469502,0.0250973095736422,0.0363678624723736
0.13,0.13,0.075,0.09,0.135,0.1,0.13,0.135,0.13,0.00590049257322112,0.0166221386091116,0.00993074021498964,0.0663284727728462,0.0126256728716381,0.29555948018039,0.00191242797521234,-0.000573057766905127,200,300,0.115524530093324,0.3,0.1,0.9,0.8,0.72,0.92,0.9,0.136862495734751,0.369707483166559,0.0363678624723736,0.038246336498527
0.19,0.19,0.145,0.13,0.13,0.115,0.185,0.085,0.09,-0.00114253447979422,0.0114367802690514,-0.00952246065962195,0.0186861553336505,-0.034617455283578,0.143834680759302,-0.00266054950613422,-0.006068779867921,200,300,0.0192540883488874,0,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.0323950568364468,0.121198296782115,0.0104355862985627,0.0188553375152918
0.235,0.235,0.21,0.22,0.155,0.155,0.235,0.09,0.125,-0.0204520955257024,0.0119435235758496,0.0106535211408394,0.0394707431020462,0.0423889868077998,0.226108891889356,0.00618736232656225,0.00144692706807664,200,300,0.0577622650466621,0,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.0850731289756625,0.280052234002468,0.0255539437935669,0.0377185701427303
0.17,0.17,0.175,0.16,0.135,0.125,0.17,0.09,0.13,-0.0108786638957577,0.012399081342338,0.00390887487703698,0.0570176105502941,0.00192999527527792,0.269624471664607,0.00222810892233176,-0.00273834837556345,200,300,0.115524530093324,0,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.140026117001234,0.386168223338199,0.0377185701427303,0.0412041583424546
0.125,0.125,0.145,0.11,0.115,0.09,0.125,0.075,0.08,0.0036048276542003,0.0141683387902915,-0.00245005878675911,0.0175650724406869,-0.00783261927826517,0.122332341683604,-0.000230297167969898,-0.00202648582032993,200,300,0.0192540883488874,0.1,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.0323950568364468,0.121198296782115,0.0104355862985627,0.0188553375152918
0.185,0.185,0.165,0.175,0.15,0.105,0.18,0.05,0.07,-0.00105816129128823,0.0136909922626203,0.00908402744725936,0.0361232846826356,-0.00397042309109482,0.214665528085758,-0.000166862216268951,-0.00318491881152557,200,300,0.0577622650466621,0.1,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.0850731289756625,0.280052234002468,0.0255539437935669,0.0377185701427303
0.17,0.17,0.195,0.165,0.095,0.145,0.17,0.06,0.1,-0.0104586131186023,0.0116768061253405,-0.0204305640502392,0.0554359385120351,-0.0309502677807684,0.232923441575524,-0.00613029998598466,-0.000498732411474831,200,300,0.115524530093324,0.1,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.140026117001234,0.386168223338199,0.0377185701427303,0.0412041583424546
0.14,0.14,0.105,0.135,0.125,0.075,0.135,0.055,0.03,-0.00809851841585724,0.0165441071650539,-0.00291666238330511,0.0148123052414973,-0.0129976958873735,0.101747050133938,0.000101310476906736,-0.00396407305707538,200,300,0.0192540883488874,0.3,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.0323950568364468,0.121198296782115,0.0104355862985627,0.0188553375152918
0.11,0.11,0.11,0.08,0.075,0.07,0.105,0.07,0.09,-0.000761358948507702,0.0147581002873615,0.011236860195629,0.0338591762302025,0.0168678849561474,0.222494625557921,0.000236944732511551,-0.00394045505835961,200,300,0.0577622650466621,0.3,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.0850731289756625,0.280052234002468,0.0255539437935669,0.0377185701427303
0.1,0.1,0.13,0.115,0.08,0.07,0.1,0.08,0.085,0.00283872602083741,0.0145977598360138,-0.0075322703905755,0.0586156185553053,-0.0275430843235007,0.267346328002905,-0.00241859811991821,0.00156087326275669,200,300,0.115524530093324,0.3,0.3,0.9,0.8,0.72,0.977142857142857,0.9,0.140026117001234,0.386168223338199,0.0377185701427303,0.0412041583424546
0.2,0.2,0.195,0.17,0.11,0.1,0.2,0.04,0.04,-0.0179536630755215,0.010180493886929,-0.00686982098522626,0.014181360177064,-0.0292745135597551,0.104931950466295,-0.00201002028204436,-0.0048036250512841,200,300,0.0192540883488874,0,0.5,0.9,0.8,0.72,1.08,0.9,0.0326231569383131,0.122883664169667,0.0105466053174257,0.0192544200274138
0.21,0.21,0.215,0.155,0.15,0.16,0.21,0.095,0.1,-0.0243671970121328,0.0114841087783165,0.000470801241169778,0.0430437202624302,0.0043107171593212,0.250623737245972,0.00226166737902888,-0.00163691069508042,200,300,0.0577622650466621,0,0.5,0.9,0.8,0.72,1.08,0.9,0.0868251449983868,0.291143981150924,0.0263609631786382,0.0400631327801606
0.25,0.25,0.22,0.19,0.175,0.175,0.25,0.12,0.155,-0.0296579535624091,0.0115587356021536,0.017777425280411,0.0569859483159699,0.033059665511499,0.270154749152451,0.00126002527828067,0.00417750216647512,200,300,0.115524530093324,0,0.5,0.9,0.8,0.72,1.08,0.9,0.145571990575462,0.414345124686378,0.0400631327801606,0.0461617860273842
0.165,0.165,0.185,0.18,0.125,0.115,0.165,0.05,0.05,-0.0209092002396738,0.0104930290234163,-0.00445045752708293,0.0146462535234724,-0.0143132764734834,0.102259373042048,-0.00082937250789303,8.44113006671043e-05,200,300,0.0192540883488874,0.1,0.5,0.9,0.8,0.72,1.08,0.9,0.0326231569383131,0.122883664169667,0.0105466053174257,0.0192544200274138
0.185,0.185,0.18,0.15,0.155,0.115,0.185,0.07,0.085,-0.029536142102402,0.0114402617016557,0.0315700818163755,0.037546373943318,0.0794874876064801,0.207435938655251,0.00593906179299476,0.00423623488781369,200,300,0.0577622650466621,0.1,0.5,0.9,0.8,0.72,1.08,0.9,0.0868251449983868,0.291143981150924,0.0263609631786382,0.0400631327801606
0.19,0.19,0.205,0.17,0.14,0.125,0.19,0.095,0.14,-0.00455369066505271,0.0143527313488884,-0.0161578773344738,0.0594323435373214,-0.0676578260451993,0.292601335703571,-0.00956818055012254,-0.00730236155272849,200,300,0.115524530093324,0.1,0.5,0.9,0.8,0.72,1.08,0.9,0.145571990575462,0.414345124686378,0.0400631327801606,0.0461617860273842
0.11,0.11,0.13,0.095,0.08,0.095,0.11,0.065,0.04,0.00263707761622635,0.0155051146639293,-0.00338997594110126,0.0144693982363375,-0.0219964771442258,0.104578941661844,-0.000640339925531999,-0.00649551305434277,200,300,0.0192540883488874,0.3,0.5,0.9,0.8,0.72,1.08,0.9,0.0326231569383131,0.122883664169667,0.0105466053174257,0.0192544200274138
0.15,0.15,0.16,0.145,0.1,0.075,0.15,0.075,0.07,-0.0167946567165577,0.013946682744423,0.00501884953868864,0.0354284627640461,0.0226312487361683,0.212577056631712,0.004377401984722,0.00227491413425392,200,300,0.0577622650466621,0.3,0.5,0.9,0.8,0.72,1.08,0.9,0.0868251449983868,0.291143981150924,0.0263609631786382,0.0400631327801606
0.16,0.16,0.165,0.145,0.165,0.1,0.155,0.115,0.17,-0.0224963886883618,0.0155805212466304,0.0322172320398421,0.0597332945518246,0.0611556447318918,0.284391919904987,0.0058251272285185,0.00206872829513538,200,300,0.115524530093324,0.3,0.5,0.9,0.8,0.72,1.08,0.9,0.145571990575462,0.414345124686378,0.0400631327801606,0.0461617860273842
0.485,0.485,0.405,0.385,0.375,0.37,0.485,0.065,0.12,-0.00176116420828468,0.00780502943568417,-0.00572209846170753,0.0139865338075137,0.00632063597891929,0.105767267795419,-0.000751122701301836,0.00250648033132962,200,300,0.0192540883488874,0,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.064728711105043,0.241937773975138,0.0208411709164319,0.0376011784004064
0.515,0.515,0.435,0.435,0.415,0.42,0.51,0.11,0.235,-0.0106659895889891,0.00929796292782655,0.00995633887256405,0.032776565090734,0.0435550986860594,0.20147252784265,0.00405430970471668,0.00334809637126776,200,300,0.0577622650466621,0,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.169664008571582,0.556953118934194,0.0508831226174672,0.0747549036178605
0.51,0.51,0.43,0.425,0.395,0.385,0.51,0.22,0.325,0.00252009200500984,0.00889416638887663,0.00269610102095131,0.0504077149727974,-0.019054773919924,0.230247958675309,-0.0067507390011855,-0.0036218629376122,200,300,0.115524530093324,0,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.278476559467097,0.7638587447545,0.0747549036178605,0.0808413525452349
0.495,0.495,0.42,0.46,0.385,0.37,0.495,0.09,0.085,-0.0147709630618235,0.009235958427771,0.00256630462513408,0.0149160613857476,-0.00846786718537422,0.103594171916431,-0.000788219700785278,-0.0018246141287913,200,300,0.0192540883488874,0.1,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.064728711105043,0.241937773975138,0.0208411709164319,0.0376011784004064
0.465,0.465,0.4,0.41,0.385,0.325,0.465,0.125,0.165,-0.0013193676594644,0.0102852940542113,0.00360556023563733,0.0314157437526782,-0.00822273135433614,0.196509368795543,0.00102647778736803,-0.000282055074645353,200,300,0.0577622650466621,0.1,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.169664008571582,0.556953118934194,0.0508831226174672,0.0747549036178605
0.455,0.455,0.355,0.41,0.35,0.345,0.455,0.22,0.305,0.00160871486362744,0.0104531670049109,0.00134696218307805,0.0517024434753963,0.0149403576341747,0.251263787208681,0.00210797307085806,0.0040160849917041,200,300,0.115524530093324,0.1,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.278476559467097,0.7638587447545,0.0747549036178605,0.0808413525452349
0.395,0.395,0.345,0.35,0.3,0.325,0.39,0.095,0.13,-0.0144285332110057,0.0112905201018257,0.0126633188136571,0.0163338432232111,0.0285090962139194,0.107233958221037,0.00460143179857377,0.000600365417179289,200,300,0.0192540883488874,0.3,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.064728711105043,0.241937773975138,0.0208411709164319,0.0376011784004064
0.38,0.38,0.295,0.295,0.29,0.22,0.37,0.14,0.21,0.00542189963624637,0.0142874714612342,-0.00351073206975999,0.0369620032594102,0.00813349350208428,0.242050787116548,-0.00109545300759555,0.00459468904452752,200,300,0.0577622650466621,0.3,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.169664008571582,0.556953118934194,0.0508831226174672,0.0747549036178605
0.325,0.325,0.285,0.305,0.295,0.22,0.32,0.185,0.315,0.0162201957670096,0.0144800017691254,-0.032442072564635,0.061156641149718,-0.0462863846050026,0.296265687008589,-0.00550923834904799,-0.00132514046929833,200,300,0.115524530093324,0.3,0.1,0.8,0.8,0.64,0.817777777777778,0.8,0.278476559467097,0.7638587447545,0.0747549036178605,0.0808413525452349
0.5,0.5,0.44,0.41,0.395,0.36,0.49,0.09,0.115,-0.00100362114344045,0.00908921822586003,0.000171435452338424,0.0158459196872716,0.0186537573348772,0.115487391771309,-0.000454703377516308,0.00513212615569141,200,300,0.0192540883488874,0,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.0648301415778629,0.242696858055023,0.0208907557883459,0.0377825312969705
0.555,0.555,0.49,0.435,0.395,0.405,0.55,0.175,0.215,-0.00604321891965302,0.00792309688980136,0.00877060493066193,0.0401486544144784,-0.000381994483533323,0.229533840665781,0.00117641524158478,-0.00309453701398826,200,300,0.0577622650466621,0,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.170463136776407,0.56220242569845,0.0512562321203144,0.0758961212048063
0.57,0.57,0.485,0.525,0.46,0.495,0.57,0.26,0.44,-0.0186258948102847,0.00836335050042995,0.0216488758873493,0.0493632362674991,0.0518952870733629,0.230553022172689,0.00319542988912236,0.00357560130503124,200,300,0.115524530093324,0,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.281101212849225,0.77814899716078,0.0758961212048063,0.0835128516154212
0.52,0.52,0.445,0.455,0.39,0.41,0.52,0.07,0.1,-0.0109648413566416,0.00912482231044196,-0.0098052841185772,0.0146781907589705,-0.0219526691623094,0.102008385295573,-0.00196290802543722,-6.18757611410303e-05,200,300,0.0192540883488874,0.1,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.0648301415778629,0.242696858055023,0.0208907557883459,0.0377825312969705
0.47,0.47,0.395,0.415,0.4,0.365,0.47,0.16,0.26,-0.00168334098258499,0.010154322214539,-0.00822415076193588,0.0391710214864759,-0.0260413322982089,0.241409839890059,-0.00513638670111829,-0.000367109693793941,200,300,0.0577622650466621,0.1,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.170463136776407,0.56220242569845,0.0512562321203144,0.0758961212048063
0.45,0.45,0.41,0.405,0.335,0.33,0.45,0.19,0.305,-0.00215137182312213,0.0113947058391211,-0.0276427838069692,0.0557975696822132,-0.0530406949505669,0.253525137539548,-0.00800536706536672,-0.00331611336702901,200,300,0.115524530093324,0.1,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.281101212849225,0.77814899716078,0.0758961212048063,0.0835128516154212
0.33,0.33,0.295,0.29,0.27,0.24,0.33,0.075,0.09,0.000193411047618269,0.010202305914523,3.60159817663375e-05,0.0149046579022188,-0.0112262309584509,0.102852646845094,-0.00184793246127933,-0.00198674752698747,200,300,0.0192540883488874,0.3,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.0648301415778629,0.242696858055023,0.0208907557883459,0.0377825312969705
0.32,0.32,0.265,0.255,0.3,0.24,0.32,0.18,0.21,0.0100112320123536,0.0155921572555592,0.00412746050513558,0.0407678530953732,-0.0136874480401874,0.254103607249931,-0.000923830610924162,-0.00561732086205417,200,300,0.0577622650466621,0.3,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.170463136776407,0.56220242569845,0.0512562321203144,0.0758961212048063
0.355,0.355,0.26,0.3,0.33,0.27,0.35,0.24,0.315,0.00577650107200615,0.0136073405406716,0.00460419778529338,0.0647103689770785,-0.0165396236487139,0.316082662184279,-0.00195130306981295,-0.00269707911381069,200,300,0.115524530093324,0.3,0.3,0.8,0.8,0.64,0.868571428571429,0.8,0.281101212849225,0.77814899716078,0.0758961212048063,0.0835128516154212
